,UNIXTime,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
16582,1480224917,1.22,48,30.46,32,172.94,9.0,6:38:00,17:42:00
16583,1480224620,1.22,48,30.46,31,180.39,2.25,6:38:00,17:42:00
16584,1480224317,1.21,49,30.46,32,75.18,6.75,6:38:00,17:42:00
16585,1480224018,1.21,49,30.46,28,138.59,15.75,6:38:00,17:42:00
16586,1480223719,1.24,48,30.46,29,143.83,7.87,6:38:00,17:42:00
16587,1480223117,1.2,48,30.46,34,178.51,11.25,6:38:00,17:42:00
16588,1480222818,1.22,50,30.45,37,148.54,11.25,6:38:00,17:42:00
16589,1480222217,1.23,50,30.45,30,104.19,13.5,6:38:00,17:42:00
16590,1480221918,1.23,50,30.45,31,165.61,5.62,6:38:00,17:42:00
16591,1480221619,1.2,50,30.45,28,187.1,4.5,6:38:00,17:42:00
16592,1480221318,1.23,51,30.45,29,153.76,7.87,6:38:00,17:42:00
16593,1480221020,1.22,51,30.44,27,179.12,9.0,6:38:00,17:42:00
16594,1480220723,1.21,51,30.44,28,136.33,9.0,6:38:00,17:42:00
16595,1480220418,1.23,51,30.44,27,148.87,3.37,6:38:00,17:42:00
16596,1480220118,1.22,51,30.44,26,159.33,13.5,6:38:00,17:42:00
16597,1480219818,1.21,51,30.44,28,170.23,12.37,6:38:00,17:42:00
16598,1480219521,1.22,51,30.44,28,98.67,10.12,6:38:00,17:42:00
16599,1480219218,1.23,51,30.44,28,146.29,13.5,6:38:00,17:42:00
16600,1480218920,2.0,52,30.43,27,147.35,11.25,6:38:00,17:42:00
16601,1480218617,4.79,52,30.43,28,166.08,12.37,6:38:00,17:42:00
16602,1480218330,5.51,52,30.43,30,129.61,3.37,6:38:00,17:42:00
16603,1480218017,11.61,53,30.44,30,127.71,7.87,6:38:00,17:42:00
16604,1480217718,14.56,53,30.44,28,144.96,10.12,6:38:00,17:42:00
16605,1480217418,26.85,54,30.44,29,119.19,12.37,6:38:00,17:42:00
16606,1480217118,37.6,54,30.43,27,126.4,5.62,6:38:00,17:42:00
16607,1480216818,58.78,55,30.43,28,139.48,5.62,6:38:00,17:42:00
16608,1480216519,78.86,55,30.43,28,107.35,12.37,6:38:00,17:42:00
16609,1480216218,105.52,55,30.43,27,140.95,19.12,6:38:00,17:42:00
16610,1480215918,130.6,56,30.43,26,187.34,7.87,6:38:00,17:42:00
16611,1480215619,152.95,56,30.43,26,115.74,13.5,6:38:00,17:42:00
16612,1480215318,148.13,56,30.43,28,119.16,12.37,6:38:00,17:42:00
16613,1480215017,136.31,56,30.43,31,94.89,7.87,6:38:00,17:42:00
16614,1480214718,172.18,56,30.43,31,119.42,15.75,6:38:00,17:42:00
16615,1480214418,207.77,55,30.42,35,155.82,14.62,6:38:00,17:42:00
16616,1480214118,235.67,54,30.42,60,43.53,4.5,6:38:00,17:42:00
16617,1480213817,252.0,54,30.42,69,68.74,6.75,6:38:00,17:42:00
16618,1480213518,284.84,54,30.42,60,31.24,4.5,6:38:00,17:42:00
16619,1480213218,312.42,53,30.42,64,108.15,14.62,6:38:00,17:42:00
16620,1480212921,304.46,52,30.42,79,82.11,2.25,6:38:00,17:42:00
16621,1480212617,323.92,53,30.42,78,66.84,12.37,6:38:00,17:42:00
16622,1480212317,363.68,54,30.42,74,53.9,3.37,6:38:00,17:42:00
16623,1480212018,344.8,55,30.42,69,16.9,6.75,6:38:00,17:42:00
16624,1480211719,386.41,57,30.42,67,116.64,2.25,6:38:00,17:42:00
16625,1480211420,436.96,58,30.42,33,52.35,4.5,6:38:00,17:42:00
16626,1480211118,410.6,56,30.42,38,55.38,5.62,6:38:00,17:42:00
16627,1480210818,458.58,54,30.41,59,137.94,12.37,6:38:00,17:42:00
16628,1480210518,408.29,53,30.42,82,70.56,3.37,6:38:00,17:42:00
16629,1480210217,484.26,53,30.42,81,140.23,3.37,6:38:00,17:42:00
16630,1480209917,524.17,54,30.42,77,30.15,6.75,6:38:00,17:42:00
16631,1480209618,536.93,55,30.42,73,46.83,6.75,6:38:00,17:42:00
16632,1480209330,489.92,56,30.42,66,118.3,13.5,6:38:00,17:42:00
16633,1480209017,557.43,59,30.42,61,15.23,6.75,6:38:00,17:42:00
16634,1480208717,578.66,59,30.42,27,41.99,5.62,6:38:00,17:42:00
16635,1480208419,601.32,59,30.41,32,87.9,3.37,6:38:00,17:42:00
16636,1480208117,647.43,57,30.41,49,48.55,11.25,6:38:00,17:42:00
16637,1480207820,640.74,56,30.41,70,105.08,1.12,6:38:00,17:42:00
16638,1480207521,635.26,55,30.41,64,38.38,6.75,6:38:00,17:42:00
16639,1480207218,624.47,54,30.41,80,349.97,2.25,6:38:00,17:42:00
16640,1480206917,655.85,53,30.41,85,86.28,9.0,6:38:00,17:42:00
16641,1480206617,711.93,53,30.42,84,59.14,3.37,6:38:00,17:42:00
16642,1480206318,708.86,54,30.42,83,4.51,6.75,6:38:00,17:42:00
16643,1480206021,689.49,55,30.42,79,301.13,7.87,6:38:00,17:42:00
16644,1480205720,675.99,55,30.42,81,73.52,14.62,6:38:00,17:42:00
16645,1480205420,698.97,56,30.41,79,74.98,5.62,6:38:00,17:42:00
16646,1480205118,787.33,55,30.42,79,37.57,9.0,6:38:00,17:42:00
16647,1480204818,805.71,57,30.42,74,39.75,9.0,6:38:00,17:42:00
16648,1480204518,685.64,59,30.41,68,146.85,18.0,6:38:00,17:42:00
16649,1480204221,722.71,59,30.42,33,45.3,5.62,6:38:00,17:42:00
16650,1480203921,670.73,58,30.42,63,70.75,5.62,6:38:00,17:42:00
16651,1480203617,656.03,59,30.42,65,37.77,7.87,6:38:00,17:42:00
16652,1480203317,754.74,61,30.43,59,76.09,7.87,6:38:00,17:42:00
16653,1480203018,754.55,62,30.43,24,95.13,12.37,6:38:00,17:42:00
16654,1480202719,791.61,62,30.43,26,99.07,6.75,6:38:00,17:42:00
16655,1480202420,795.51,60,30.43,29,101.47,5.62,6:38:00,17:42:00
16656,1480202120,788.74,59,30.43,63,53.84,9.0,6:38:00,17:42:00
16657,1480201818,818.01,60,30.43,66,130.69,5.62,6:38:00,17:42:00
16658,1480201518,804.46,59,30.43,37,119.37,6.75,6:38:00,17:42:00
16659,1480201217,835.47,58,30.43,59,17.07,5.62,6:38:00,17:42:00
16660,1480200917,774.15,57,30.43,66,76.26,10.12,6:38:00,17:42:00
16661,1480200620,866.42,57,30.43,68,90.67,9.0,6:38:00,17:42:00
16662,1480200318,869.77,57,30.43,78,76.96,9.0,6:38:00,17:42:00
16663,1480200018,839.26,57,30.43,77,123.68,7.87,6:38:00,17:42:00
16664,1480199720,864.66,57,30.44,77,71.41,7.87,6:38:00,17:42:00
16665,1480199418,875.5,57,30.44,71,54.64,15.75,6:38:00,17:42:00
16666,1480199118,782.87,58,30.44,73,81.55,2.25,6:38:00,17:42:00
16667,1480198819,761.8,58,30.44,71,353.85,3.37,6:38:00,17:42:00
16668,1480198517,778.13,58,30.45,59,100.8,6.75,6:38:00,17:42:00
16669,1480198217,838.67,56,30.44,74,49.36,9.0,6:38:00,17:42:00
16670,1480197917,743.86,56,30.45,82,23.0,5.62,6:38:00,17:42:00
16671,1480197618,689.16,56,30.45,77,99.08,6.75,6:38:00,17:42:00
16672,1480197318,759.73,56,30.45,76,32.77,9.0,6:38:00,17:42:00
16673,1480197017,557.33,57,30.45,78,118.94,4.5,6:38:00,17:42:00
16674,1480196718,707.27,57,30.45,76,25.88,5.62,6:38:00,17:42:00
16675,1480196418,770.39,59,30.45,69,39.34,11.25,6:38:00,17:42:00
16676,1480196118,733.95,60,30.45,36,43.67,2.25,6:38:00,17:42:00
16677,1480195819,820.9,58,30.45,45,147.56,9.0,6:38:00,17:42:00
16678,1480195517,785.04,56,30.45,69,147.05,1.12,6:38:00,17:42:00
16679,1480195217,920.24,54,30.45,82,327.6,6.75,6:38:00,17:42:00
16680,1480194918,879.59,53,30.46,88,167.45,7.87,6:38:00,17:42:00
16681,1480194618,876.13,53,30.46,89,17.68,7.87,6:38:00,17:42:00
16682,1480194317,815.54,53,30.46,87,79.5,13.5,6:38:00,17:42:00
16683,1480194018,798.15,53,30.46,89,58.47,6.75,6:38:00,17:42:00
16684,1480193723,700.97,52,30.46,89,39.84,9.0,6:38:00,17:42:00
16685,1480193418,711.42,52,30.46,90,158.38,10.12,6:38:00,17:42:00
16686,1480193117,758.34,52,30.46,88,89.0,13.5,6:38:00,17:42:00
16687,1480192818,481.67,54,30.47,85,54.15,12.37,6:38:00,17:42:00
16688,1480192519,780.74,54,30.46,72,26.58,5.62,6:38:00,17:42:00
16689,1480192220,829.53,53,30.47,80,83.91,4.5,6:38:00,17:42:00
16690,1480191918,740.63,53,30.47,82,10.23,20.25,6:38:00,17:42:00
16691,1480191617,723.57,52,30.47,81,351.86,4.5,6:38:00,17:42:00
16692,1480191318,766.97,51,30.47,79,11.2,5.62,6:38:00,17:42:00
16693,1480191017,759.41,51,30.47,83,65.34,5.62,6:38:00,17:42:00
16694,1480190718,603.35,50,30.47,79,160.2,10.12,6:38:00,17:42:00
16695,1480190418,650.13,50,30.47,70,125.23,7.87,6:38:00,17:42:00
16696,1480190117,635.82,51,30.47,65,106.25,11.25,6:38:00,17:42:00
16697,1480189818,470.2,51,30.47,58,44.69,13.5,6:38:00,17:42:00
16698,1480189518,593.8,50,30.47,67,136.03,6.75,6:38:00,17:42:00
16699,1480189220,622.12,49,30.47,72,18.71,14.62,6:38:00,17:42:00
16700,1480188917,564.42,49,30.47,66,43.53,6.75,6:38:00,17:42:00
16701,1480188618,495.18,50,30.47,68,43.37,11.25,6:38:00,17:42:00
16702,1480188320,562.09,50,30.47,72,93.6,11.25,6:38:00,17:42:00
16703,1480188017,533.01,52,30.47,71,82.53,10.12,6:38:00,17:42:00
16704,1480187717,465.38,51,30.47,59,61.62,4.5,6:38:00,17:42:00
16705,1480187419,487.56,50,30.47,66,62.11,6.75,6:38:00,17:42:00
16706,1480187125,455.1,49,30.46,76,111.89,3.37,6:38:00,17:42:00
16707,1480186817,458.28,51,30.46,77,76.4,5.62,6:38:00,17:42:00
16708,1480186520,410.17,53,30.46,39,28.59,3.37,6:38:00,17:42:00
16709,1480186220,360.03,52,30.46,36,145.44,7.87,6:38:00,17:42:00
16710,1480185920,401.1,51,30.46,40,128.1,14.62,6:38:00,17:42:00
16711,1480185617,372.56,50,30.46,53,43.55,6.75,6:38:00,17:42:00
16712,1480185318,303.48,50,30.46,54,239.66,5.62,6:38:00,17:42:00
16713,1480185018,390.48,51,30.46,66,39.67,9.0,6:38:00,17:42:00
16714,1480184720,380.42,51,30.46,44,180.49,5.62,6:38:00,17:42:00
16715,1480184418,349.91,50,30.46,44,196.31,11.25,6:38:00,17:42:00
16716,1480184102,399.87,48,30.46,48,137.03,16.87,6:38:00,17:42:00
16717,1480183803,355.3,47,30.46,50,111.06,16.87,6:38:00,17:42:00
16718,1480183502,286.35,46,30.46,54,106.18,7.87,6:38:00,17:42:00
16719,1480183201,300.94,44,30.46,57,139.96,11.25,6:38:00,17:42:00
16720,1480182901,244.43,44,30.46,68,93.78,6.75,6:38:00,17:42:00
16721,1480182601,216.67,45,30.46,56,131.03,2.25,6:38:00,17:42:00
16722,1480182302,103.54,44,30.46,54,174.56,4.5,6:38:00,17:42:00
16723,1480182005,93.82,44,30.46,52,142.35,4.5,6:38:00,17:42:00
16724,1480181701,86.09,43,30.45,55,150.33,6.75,6:38:00,17:42:00
16725,1480181401,79.91,42,30.45,57,120.08,12.37,6:38:00,17:42:00
16726,1480181103,73.89,42,30.45,66,142.75,5.62,6:38:00,17:42:00
16727,1480180801,67.76,42,30.46,63,112.49,5.62,6:38:00,17:42:00
16728,1480180501,61.62,41,30.46,62,96.07,11.25,6:38:00,17:42:00
16729,1480180204,54.5,41,30.46,67,116.98,7.87,6:38:00,17:42:00
16730,1480179904,46.96,41,30.45,84,141.47,10.12,6:38:00,17:42:00
16731,1480179603,38.46,41,30.45,85,128.93,11.25,6:38:00,17:42:00
16732,1480179302,29.79,41,30.46,78,136.82,9.0,6:38:00,17:42:00
16733,1480179002,21.5,40,30.46,72,191.86,7.87,6:38:00,17:42:00
16734,1480178704,13.55,40,30.45,72,118.81,10.12,6:38:00,17:42:00
16735,1480178404,7.18,40,30.45,71,124.92,12.37,6:38:00,17:42:00
16736,1480178102,4.26,40,30.45,73,147.37,18.0,6:38:00,17:42:00
16737,1480177804,2.39,39,30.45,79,139.32,10.12,6:38:00,17:42:00
16738,1480177501,3.97,39,30.45,81,106.38,19.12,6:38:00,17:42:00
16739,1480177202,1.21,39,30.45,79,143.64,13.5,6:38:00,17:42:00
16740,1480176904,1.18,40,30.45,76,125.51,7.87,6:38:00,17:42:00
16741,1480176602,1.23,40,30.45,66,153.12,4.5,6:38:00,17:42:00
16742,1480176305,1.2,40,30.44,58,111.34,7.87,6:38:00,17:42:00
16743,1480176002,1.18,41,30.44,54,47.63,3.37,6:38:00,17:42:00
16744,1480175702,1.17,40,30.44,52,126.96,11.25,6:38:00,17:42:00
16745,1480175401,1.18,40,30.44,57,136.86,6.75,6:38:00,17:42:00
16746,1480175102,1.19,40,30.44,57,134.39,12.37,6:38:00,17:42:00
16747,1480174805,1.17,39,30.44,63,151.37,15.75,6:38:00,17:42:00
16748,1480174503,1.2,40,30.44,63,154.71,9.0,6:38:00,17:42:00
16749,1480174202,1.17,40,30.43,63,131.05,13.5,6:38:00,17:42:00
16750,1480173904,1.19,42,30.43,58,80.72,3.37,6:38:00,17:42:00
16751,1480173302,1.22,43,30.43,47,135.69,7.87,6:38:00,17:42:00
16752,1480173008,1.18,42,30.43,48,174.89,9.0,6:38:00,17:42:00
16753,1480172705,1.22,42,30.43,50,155.17,11.25,6:38:00,17:42:00
16754,1480172402,1.2,41,30.43,51,160.73,10.12,6:38:00,17:42:00
16755,1480172102,1.18,41,30.43,52,137.45,10.12,6:38:00,17:42:00
16756,1480171802,1.18,41,30.43,53,174.63,16.87,6:38:00,17:42:00
16757,1480171501,1.2,41,30.43,53,171.66,15.75,6:38:00,17:42:00
16758,1480171202,1.19,41,30.43,53,183.08,12.37,6:38:00,17:42:00
16759,1480170904,1.18,41,30.43,53,164.94,14.62,6:38:00,17:42:00
16760,1480170603,1.21,42,30.43,53,176.38,13.5,6:38:00,17:42:00
16761,1480170303,1.22,42,30.43,52,178.02,3.37,6:38:00,17:42:00
16762,1480170004,1.2,41,30.43,54,178.87,5.62,6:38:00,17:42:00
16763,1480169701,1.17,41,30.43,55,146.74,14.62,6:38:00,17:42:00
16764,1480169403,1.22,41,30.43,56,109.65,10.12,6:38:00,17:42:00
16765,1480169102,1.18,41,30.43,57,156.97,13.5,6:38:00,17:42:00
16766,1480168805,1.19,41,30.43,59,154.44,9.0,6:38:00,17:42:00
16767,1480168502,1.2,41,30.43,58,115.1,7.87,6:38:00,17:42:00
16768,1480168202,1.19,42,30.43,57,126.28,10.12,6:38:00,17:42:00
16769,1480167902,1.19,42,30.43,54,136.28,15.75,6:38:00,17:42:00
16770,1480167601,1.22,42,30.43,56,137.82,15.75,6:38:00,17:42:00
16771,1480167304,1.23,42,30.42,56,110.99,12.37,6:38:00,17:42:00
16772,1480167002,1.19,42,30.43,55,130.43,12.37,6:38:00,17:42:00
16773,1480166702,1.19,42,30.43,55,114.01,16.87,6:38:00,17:42:00
16774,1480166402,1.19,42,30.43,56,177.95,7.87,6:38:00,17:42:00
16775,1480166102,1.2,43,30.43,56,176.15,9.0,6:38:00,17:42:00
16776,1480165801,1.21,42,30.42,55,146.96,9.0,6:38:00,17:42:00
16777,1480165502,1.21,42,30.43,57,190.18,7.87,6:38:00,17:42:00
16778,1480165202,1.18,42,30.43,59,166.94,5.62,6:38:00,17:42:00
16779,1480164901,1.17,42,30.42,59,149.21,16.87,6:38:00,17:42:00
16780,1480164604,1.18,42,30.42,60,125.63,15.75,6:38:00,17:42:00
16781,1480164304,1.18,42,30.42,62,174.89,14.62,6:38:00,17:42:00
16782,1480164002,1.22,41,30.42,71,58.77,11.25,6:38:00,17:42:00
16783,1480163703,1.17,40,30.42,96,189.32,7.87,6:38:00,17:42:00
16784,1480163401,1.17,41,30.43,97,71.7,10.12,6:38:00,17:42:00
16785,1480163102,1.19,41,30.43,96,68.33,5.62,6:38:00,17:42:00
16786,1480162802,1.21,42,30.43,93,105.97,9.0,6:38:00,17:42:00
16787,1480162504,1.17,42,30.43,88,119.62,4.5,6:38:00,17:42:00
16788,1480162202,1.2,42,30.44,65,186.53,4.5,6:38:00,17:42:00
16789,1480161902,1.19,42,30.43,65,162.49,10.12,6:38:00,17:42:00
16790,1480161601,1.24,43,30.44,64,188.93,4.5,6:38:00,17:42:00
16791,1480161301,1.18,42,30.44,67,198.91,6.75,6:38:00,17:42:00
16792,1480161002,1.18,43,30.44,76,145.88,7.87,6:38:00,17:42:00
16793,1480160702,1.24,44,30.44,86,101.89,2.25,6:38:00,17:42:00
16794,1480160402,1.21,44,30.44,65,174.0,7.87,6:38:00,17:42:00
16795,1480160104,1.2,43,30.44,68,146.7,13.5,6:38:00,17:42:00
16796,1480159801,1.16,43,30.44,74,122.87,4.5,6:38:00,17:42:00
16797,1480159502,1.2,43,30.44,88,178.33,4.5,6:38:00,17:42:00
16798,1480159202,1.16,43,30.45,101,118.72,7.87,6:38:00,17:42:00
16799,1480158904,1.2,44,30.45,101,144.37,13.5,6:38:00,17:42:00
16800,1480158604,1.19,44,30.45,101,277.79,3.37,6:38:00,17:42:00
16801,1480158303,1.23,45,30.45,101,122.44,10.12,6:38:00,17:42:00
16802,1480157702,1.19,45,30.45,101,150.59,12.37,6:38:00,17:42:00
16803,1480157401,1.24,45,30.46,101,125.43,11.25,6:38:00,17:42:00
16804,1480157102,1.21,45,30.46,101,107.78,3.37,6:38:00,17:42:00
16805,1480156802,1.21,46,30.46,101,127.78,10.12,6:38:00,17:42:00
16806,1480156505,1.21,46,30.46,101,105.35,2.25,6:38:00,17:42:00
16807,1480156201,1.22,46,30.46,101,131.58,11.25,6:38:00,17:42:00
16808,1480155902,1.23,46,30.46,101,332.71,3.37,6:38:00,17:42:00
16809,1480155601,1.25,46,30.46,101,101.14,5.62,6:38:00,17:42:00
16810,1480155301,1.23,47,30.46,101,91.11,9.0,6:38:00,17:42:00
16811,1480155002,1.25,47,30.46,101,136.49,6.75,6:38:00,17:42:00
16812,1480154702,1.22,47,30.46,101,93.53,7.87,6:38:00,17:42:00
16813,1480154402,1.18,47,30.46,101,145.92,6.75,6:38:00,17:42:00
16814,1480154104,1.17,47,30.46,101,329.8,7.87,6:37:00,17:42:00
16815,1480153801,1.25,47,30.47,101,109.67,10.12,6:37:00,17:42:00
16816,1480153504,1.24,47,30.47,101,159.94,6.75,6:37:00,17:42:00
16817,1480153202,1.25,47,30.47,101,99.74,10.12,6:37:00,17:42:00
16818,1480152902,1.18,47,30.47,101,105.29,10.12,6:37:00,17:42:00
16819,1480152601,1.2,47,30.47,101,136.55,7.87,6:37:00,17:42:00
16820,1480152302,1.22,47,30.46,101,140.28,11.25,6:37:00,17:42:00
16821,1480152002,1.2,47,30.47,101,143.47,7.87,6:37:00,17:42:00
16822,1480151701,1.2,47,30.47,100,134.48,10.12,6:37:00,17:42:00
16823,1480151402,1.21,47,30.47,100,116.35,11.25,6:37:00,17:42:00
16824,1480151105,1.24,47,30.47,100,136.48,7.87,6:37:00,17:42:00
16825,1480150801,1.17,47,30.47,100,162.43,6.75,6:37:00,17:42:00
16826,1480150501,1.21,46,30.47,100,138.45,9.0,6:37:00,17:42:00
16827,1480150202,1.24,46,30.47,100,208.93,4.5,6:37:00,17:42:00
16828,1480149901,1.19,46,30.47,99,154.8,11.25,6:37:00,17:42:00
16829,1480149601,1.23,46,30.48,99,128.21,4.5,6:37:00,17:42:00
16830,1480149304,1.21,46,30.48,99,108.97,11.25,6:37:00,17:42:00
16831,1480148702,1.21,46,30.47,100,108.47,6.75,6:37:00,17:42:00
16832,1480148401,1.23,46,30.48,100,115.91,5.62,6:37:00,17:42:00
16833,1480148102,1.17,46,30.47,100,155.25,4.5,6:37:00,17:42:00
16834,1480147502,1.24,46,30.48,100,125.1,14.62,6:37:00,17:42:00
16835,1480147201,1.18,46,30.47,100,111.24,15.75,6:37:00,17:42:00
16836,1480146902,1.21,46,30.47,100,127.32,9.0,6:37:00,17:42:00
16837,1480146601,1.22,46,30.48,100,90.6,3.37,6:37:00,17:42:00
16838,1480146304,1.18,46,30.48,100,140.17,5.62,6:37:00,17:42:00
16839,1480146002,1.22,46,30.48,100,160.91,6.75,6:37:00,17:42:00
16840,1480145704,1.2,46,30.48,100,143.12,6.75,6:37:00,17:42:00
16841,1480145406,1.21,46,30.47,100,130.76,7.87,6:37:00,17:42:00
16842,1480145108,1.25,45,30.47,100,131.54,11.25,6:37:00,17:42:00
16843,1480144806,1.23,46,30.48,100,156.74,3.37,6:37:00,17:42:00
16844,1480144502,1.21,46,30.47,100,122.04,6.75,6:37:00,17:42:00
16845,1480143601,1.18,46,30.47,100,25.86,5.62,6:37:00,17:42:00
16846,1480143302,1.24,47,30.47,100,169.7,10.12,6:37:00,17:42:00
16847,1480143003,1.27,47,30.47,100,61.24,4.5,6:37:00,17:42:00
16848,1480142701,1.2,47,30.47,100,140.24,6.75,6:37:00,17:42:00
16849,1480142401,1.22,47,30.47,100,142.73,9.0,6:37:00,17:42:00
16850,1480142105,1.22,47,30.47,99,187.4,2.25,6:37:00,17:42:00
16851,1480141803,1.23,47,30.47,99,38.13,7.87,6:37:00,17:42:00
16852,1480141502,1.22,47,30.47,99,136.62,12.37,6:37:00,17:42:00
16853,1480141205,1.25,47,30.47,99,125.14,7.87,6:37:00,17:42:00
16854,1480140903,1.21,47,30.47,99,152.89,13.5,6:37:00,17:42:00
16855,1480140601,1.21,47,30.47,98,134.46,11.25,6:37:00,17:42:00
16856,1480140301,1.19,47,30.46,98,176.09,13.5,6:37:00,17:42:00
16857,1480140001,1.22,47,30.47,97,164.62,11.25,6:37:00,17:42:00
16858,1480139702,1.18,46,30.47,95,116.61,12.37,6:37:00,17:42:00
16859,1480139402,1.2,46,30.47,93,115.75,9.0,6:37:00,17:42:00
16860,1480139102,1.19,46,30.46,91,161.82,6.75,6:37:00,17:42:00
16861,1480138805,1.21,46,30.46,89,126.5,6.75,6:37:00,17:42:00
16862,1480138502,1.22,46,30.46,91,164.26,12.37,6:37:00,17:42:00
16863,1480138201,1.19,46,30.46,99,181.95,5.62,6:37:00,17:42:00
16864,1480137602,1.22,47,30.46,99,156.14,12.37,6:37:00,17:42:00
16865,1480137302,1.23,47,30.46,99,102.12,4.5,6:37:00,17:42:00
16866,1480136703,1.23,47,30.46,99,97.37,4.5,6:37:00,17:42:00
16867,1480136402,1.23,47,30.45,98,160.91,5.62,6:37:00,17:42:00
16868,1480136102,1.17,47,30.45,98,118.07,15.75,6:37:00,17:42:00
16869,1480135802,1.23,47,30.45,97,158.27,14.62,6:37:00,17:42:00
16870,1480135502,1.2,46,30.45,97,146.25,13.5,6:37:00,17:42:00
16871,1480135201,1.21,46,30.45,97,174.71,5.62,6:37:00,17:42:00
16872,1480134902,1.19,47,30.45,97,143.38,12.37,6:37:00,17:42:00
16873,1480134602,1.22,47,30.45,97,113.31,9.0,6:37:00,17:42:00
16874,1480134302,1.17,47,30.45,97,128.19,12.37,6:37:00,17:42:00
16875,1480134002,1.2,47,30.45,97,138.01,15.75,6:37:00,17:42:00
16876,1480133702,1.22,47,30.45,97,91.17,14.62,6:37:00,17:42:00
16877,1480133401,1.2,47,30.45,97,133.46,15.75,6:37:00,17:42:00
16878,1480133101,1.22,48,30.45,97,144.03,11.25,6:37:00,17:42:00
16879,1480132802,1.21,47,30.45,96,124.52,12.37,6:37:00,17:42:00
16880,1480132508,2.81,47,30.45,94,173.86,7.87,6:37:00,17:42:00
16881,1480132201,4.97,47,30.45,93,140.7,13.5,6:37:00,17:42:00
16882,1480131901,5.52,47,30.44,91,158.58,14.62,6:37:00,17:42:00
16883,1480131605,5.83,47,30.45,87,115.65,12.37,6:37:00,17:42:00
16884,1480131307,15.29,47,30.44,86,163.41,4.5,6:37:00,17:42:00
16885,1480131001,27.19,47,30.44,92,135.07,4.5,6:37:00,17:42:00
16886,1480130702,24.81,47,30.44,96,133.76,9.0,6:37:00,17:42:00
16887,1480130404,34.67,48,30.44,95,133.8,12.37,6:37:00,17:42:00
16888,1480130104,42.92,48,30.44,97,112.26,11.25,6:37:00,17:42:00
16889,1480129802,59.56,48,30.44,97,181.89,2.25,6:37:00,17:42:00
16890,1480129502,119.62,48,30.44,98,99.5,6.75,6:37:00,17:42:00
16891,1480129201,127.25,48,30.44,97,21.97,2.25,6:37:00,17:42:00
16892,1480128902,64.07,48,30.44,97,88.85,7.87,6:37:00,17:42:00
16893,1480128602,65.1,49,30.44,97,188.74,3.37,6:37:00,17:42:00
16894,1480128301,101.39,49,30.44,96,134.62,7.87,6:37:00,17:42:00
16895,1480128003,90.92,49,30.44,96,94.02,4.5,6:37:00,17:42:00
16896,1480127702,203.29,50,30.44,97,143.54,10.12,6:37:00,17:42:00
16897,1480127404,276.56,49,30.44,96,84.43,3.37,6:37:00,17:42:00
16898,1480127107,138.95,50,30.44,94,109.37,12.37,6:37:00,17:42:00
16899,1480126802,207.21,50,30.43,93,77.26,9.0,6:37:00,17:42:00
16900,1480126504,234.38,51,30.43,91,97.49,5.62,6:37:00,17:42:00
16901,1480126202,204.21,52,30.43,90,62.71,6.75,6:37:00,17:42:00
16902,1480125901,258.91,52,30.43,88,195.79,9.0,6:37:00,17:42:00
16903,1480125603,387.26,52,30.43,87,156.39,11.25,6:37:00,17:42:00
16904,1480125302,429.24,52,30.43,85,163.16,10.12,6:37:00,17:42:00
16905,1480125004,420.7,53,30.43,82,80.95,3.37,6:37:00,17:42:00
16906,1480124701,452.8,53,30.43,79,108.56,4.5,6:37:00,17:42:00
16907,1480124407,416.5,53,30.43,76,159.26,7.87,6:37:00,17:42:00
16908,1480124109,456.52,53,30.43,74,153.39,5.62,6:37:00,17:42:00
16909,1480123802,479.69,52,30.43,70,255.12,3.37,6:37:00,17:42:00
16910,1480123505,511.68,53,30.43,64,91.38,5.62,6:37:00,17:42:00
16911,1480123202,545.1,53,30.43,63,130.65,5.62,6:37:00,17:42:00
16912,1480122902,553.26,53,30.43,59,119.89,5.62,6:37:00,17:42:00
16913,1480122602,561.11,52,30.43,64,186.96,7.87,6:37:00,17:42:00
16914,1480122004,601.47,52,30.43,59,141.22,6.75,6:37:00,17:42:00
16915,1480121703,612.24,52,30.43,58,38.88,7.87,6:37:00,17:42:00
16916,1480121401,629.64,52,30.43,61,0.1,2.25,6:37:00,17:42:00
16917,1480121102,649.09,52,30.43,61,106.62,11.25,6:37:00,17:42:00
16918,1480120802,671.16,51,30.43,61,148.14,4.5,6:37:00,17:42:00
16919,1480120504,684.59,51,30.43,72,75.65,7.87,6:37:00,17:42:00
16920,1480120202,694.69,50,30.43,81,106.94,12.37,6:37:00,17:42:00
16921,1480119902,707.66,50,30.43,82,76.87,5.62,6:37:00,17:42:00
16922,1480119602,709.43,50,30.43,87,85.37,7.87,6:37:00,17:42:00
16923,1480119302,724.57,50,30.43,86,89.7,9.0,6:37:00,17:42:00
16924,1480119001,744.25,50,30.43,85,65.95,9.0,6:37:00,17:42:00
16925,1480118705,759.62,50,30.43,82,13.86,11.25,6:37:00,17:42:00
16926,1480118402,764.07,51,30.43,79,117.2,2.25,6:37:00,17:42:00
16927,1480118102,770.9,51,30.43,80,82.68,4.5,6:37:00,17:42:00
16928,1480117804,795.65,50,30.43,84,86.77,6.75,6:37:00,17:42:00
16929,1480117502,805.84,50,30.43,84,124.41,12.37,6:37:00,17:42:00
